Date,YoY,YoYM2,M2+M2V,YoYGDP
1976-01-01 00:00:00,-0.007927519818799553,0.13273750413770272,0.12480998431890317,0.08376223587706345
1976-01-04 00:00:00,-0.005743825387708218,0.1344241257619505,0.1286803003742423,0.07960296878022767
1976-01-07 00:00:00,-0.012650948821161597,0.11403958568351957,0.10138863686235798,0.09602019453521919
1976-01-10 00:00:00,-0.029142857142857106,0.12748045700541197,0.09833759986255486,0.10136533642061926
1977-01-01 00:00:00,-0.03595890410958901,0.1350087668030393,0.09904986269345029,0.12645812553059316
1977-01-04 00:00:00,-0.017331022530329303,0.13084464555052785,0.11351362302019855,0.12136612640471037
1977-01-07 00:00:00,-0.002329644729178802,0.1292460646230324,0.1269164198938536,0.1033664362330538
1977-01-10 00:00:00,0.009417304296645094,0.11466666666666667,0.12408397096331177,0.09787658407645229
1978-01-01 00:00:00,0.014209591474245128,0.09826639203570202,0.11247598350994714,0.09237143687375951
1978-01-04 00:00:00,0.04644326866549086,0.08402800933644564,0.1304712780019365,0.10990308432829535
1978-01-07 00:00:00,0.04786923525977808,0.07940001630390467,0.12726925156368274,0.12293022530979697
1978-01-10 00:00:00,0.06239067055393585,0.07838915470494415,0.14077982525888,0.11890617301694233
1979-01-01 00:00:00,0.0694687682428488,0.07181370633742272,0.14128247458027152,0.10766711856497496
1979-01-04 00:00:00,0.030898876404494346,0.07820670562903707,0.10910558203353142,0.13411293982369826
1979-01-07 00:00:00,0.02841225626740956,0.08360395740502988,0.11201621367243944,0.13055630163801943
1979-01-10 00:00:00,0.019209659714599297,0.0799378836057089,0.0991475433203082,0.1444731941948094
1980-01-01 00:00:00,0.020196506550218297,0.081000291630213,0.10119679818043129,0.14702010205378702
1980-01-04 00:00:00,0.0065395095367847475,0.07139291063404903,0.07793242017083377,0.11134428102535865
1980-01-07 00:00:00,-0.008125677139761714,0.07715361025926962,0.0690279331195079,0.11378119816137688
1980-01-10 00:00:00,0.009154550350026993,0.08518214187893718,0.09433669222896417,0.09969280756285241
1981-01-01 00:00:00,0.03156768325307648,0.08376610238079182,0.11533378563386831,0.1041838669204982
1981-01-04 00:00:00,0.028695181375202997,0.10451338037544934,0.13320856175065235,0.0795389246953301
1981-01-07 00:00:00,0.05133806663025674,0.08825622775800718,0.13959429438826393,0.07082039238031693
1981-01-10 00:00:00,0.007470651013873954,0.0864462392730944,0.09391689028696835,0.0960665344289751
1982-01-01 00:00:00,-0.04460580912863063,0.10174870869375816,0.057142899565127525,0.11985051483202275
1982-01-04 00:00:00,-0.033684210526315705,0.08721070395371265,0.053526493427396946,0.13054488673574163
1982-01-07 00:00:00,-0.05194805194805199,0.08894702419882271,0.036998972250770715,0.14147677406096928
1982-01-10 00:00:00,-0.04449152542372874,0.08589847833662452,0.041406952912895784,0.09889645382754389
1983-01-01 00:00:00,-0.05266015200868619,0.10675553547220966,0.054095383463523466,0.048042926746827835
1983-01-04 00:00:00,-0.045206971677560014,0.12456344586728743,0.07935647418972741,0.053577323486371065
1983-01-07 00:00:00,-0.025205479452054817,0.12738192738192747,0.10217644792987265,0.03242124400687117
1983-01-10 00:00:00,-0.0038802660753880914,0.12274696475370368,0.11886669867831559,0.03710751404070568
1984-01-01 00:00:00,0.03839541547277934,0.09125242421149317,0.12964783968427251,0.060810212375034395
1984-01-04 00:00:00,0.038220193953223146,0.08040027605244993,0.11862047000567308,0.07409305960554283
1984-01-07 00:00:00,0.028105677346824086,0.0768597442851607,0.10496542163198477,0.09590793750568126
1984-01-10 00:00:00,0.011686143572621108,0.07607660060975624,0.08776274418237735,0.11524995437260345
1985-01-01 00:00:00,-0.007174392935982407,0.0908240576185578,0.0836496646825754,0.1251336941503933
1985-01-04 00:00:00,-0.013736263736263809,0.08381621572295492,0.0700799519866911,0.1203607976644999
1985-01-07 00:00:00,-0.01858939311098963,0.09264672813132449,0.07405733502033486,0.10708913826084338
1985-01-10 00:00:00,-0.014301430143014314,0.09256717871530387,0.07826574857228956,0.09324701307558483
1986-01-01 00:00:00,-0.0038910505836575295,0.0727576744983707,0.06886662391471317,0.08242311902547907
1986-01-04 00:00:00,-0.019498607242339788,0.07678706744127309,0.0572884601989333,0.07115072048316019
1986-01-07 00:00:00,-0.030083565459609933,0.08112780407491249,0.05104423861530256,0.07407063720389304
1986-01-10 00:00:00,-0.039620535714285685,0.0888978930307942,0.04927735731650852,0.07124005466004868
1987-01-01 00:00:00,-0.04129464285714289,0.09663882338835386,0.05534418053121097,0.06565365725427467
1987-01-04 00:00:00,-0.014772727272727286,0.08206271014152773,0.06728998286880045,0.0583142234009883
1987-01-07 00:00:00,0.005743825387708091,0.0580217772024671,0.06376560259017519,0.05035501039146537
1987-01-10 00:00:00,0.03195816385822193,0.04740641512242319,0.07936457898064511,0.048048713641070676
1988-01-01 00:00:00,0.029103608847497117,0.037720033528918694,0.0668236423764158,0.047530398895803606
1988-01-04 00:00:00,0.02306805074971167,0.051667449506810716,0.07473550025652238,0.0573818460225197
1988-01-07 00:00:00,0.022272986864648858,0.06052536883771134,0.0827983557023602,0.06009242417369833
1988-01-10 00:00:00,0.02083333333333329,0.053467386670456155,0.07430072000378944,0.07522435781139178
1989-01-01 00:00:00,0.040723981900452524,0.050677811336657906,0.09140179323711042,0.0743761959579481
1989-01-04 00:00:00,0.04904171364148814,0.032741264987803685,0.08178297862929182,0.07987166469697227
1989-01-07 00:00:00,0.03519553072625695,0.035694896851248735,0.07089042757750569,0.08153864579270777
1989-01-10 00:00:00,0.011583011583011655,0.050180420193572224,0.06176343177658388,0.07817800899921214
1990-01-01 00:00:00,0.004347826086956525,0.05852859578166272,0.06287642186861925,0.08630965756108548
1990-01-04 00:00:00,-0.001074691026329931,0.06506986027944109,0.06399516925311116,0.08139192098089487
1990-01-07 00:00:00,0.0016189962223422092,0.0563818634517101,0.05800085967405231,0.07808875348179524
1990-01-10 00:00:00,0.0027262813522354926,0.0466266336983399,0.049352915050575395,0.06439992969731138
1991-01-01 00:00:00,-0.011904761904761915,0.038177339901477716,0.026272577996715802,0.06558363406651815
1991-01-04 00:00:00,-0.013986013986013998,0.040854572713643234,0.026868558727629235,0.06192735702667448
1991-01-07 00:00:00,-0.0032327586206896577,0.04081252907427505,0.0375797704535854,0.05614231923678293
1991-01-10 00:00:00,0.011963023382272986,0.03092688614119588,0.04288990952346886,0.04480344207138145
