Sortino ratio,Sharpe ratio,Max Drawdown,Calmar ratio
1.7009362555404535,1.195246833979109,-0.12818554929846315,2.326006304434914
-1.4292672318332693,-1.0063893188539597,-0.2355655930871957,-0.9532404278596868
